review_id,branch_id,review_date,aspect,matched_terms,aspect_sentiment_label,aspect_sentiment_score,aspect_method,aspect_status
ChZDSUhNMG9nS0VJQ0FnSURzaFo2cklnEAE,jubilee_hills,2020-03-09T16:47:16.728000+00:00,food_quality,"delicious,food",Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaGVMSzV3RRAB,jubilee_hills,2020-03-09T16:01:59.894000+00:00,price_value,price,Neutral,0.026316,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaGVMSzV3RRAB,jubilee_hills,2020-03-09T16:01:59.894000+00:00,ambience,place,Neutral,0.026316,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzLWZfbllnEAE,jubilee_hills,2020-03-09T14:40:10.217000+00:00,waiting_time,wait,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzdWJDMUxnEAE,jubilee_hills,2020-03-09T02:33:26.629000+00:00,waiting_time,time,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzdWJDMUxnEAE,jubilee_hills,2020-03-09T02:33:26.629000+00:00,price_value,price,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbWZ2Qkl3EAE,jubilee_hills,2020-03-08T19:45:53.053000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbWRQOEJ3EAE,jubilee_hills,2020-03-08T19:24:10.446000+00:00,food_quality,food,Positive,0.4,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbWRQOEJ3EAE,jubilee_hills,2020-03-08T19:24:10.446000+00:00,ambience,atmosphere,Positive,0.4,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbWR5MXJ3RRAB,jubilee_hills,2020-03-08T17:02:43.279000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbWR5MXJ3RRAB,jubilee_hills,2020-03-08T17:02:43.279000+00:00,price_value,price,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbWR5MXJ3RRAB,jubilee_hills,2020-03-08T17:02:43.279000+00:00,quantity,quantity,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbWR5MXJ3RRAB,jubilee_hills,2020-03-08T17:02:43.279000+00:00,ambience,place,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNlllWElnEAE,jubilee_hills,2020-03-08T15:42:13.249000+00:00,service,service,Positive,0.129032,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNlllWElnEAE,jubilee_hills,2020-03-08T15:42:13.249000+00:00,ambience,place,Positive,0.129032,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzcWQzUHBBRRAB,jubilee_hills,2020-03-08T10:41:00.007000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzcWU2ODhRRRAB,jubilee_hills,2020-03-08T09:13:33.108000+00:00,food_quality,taste,Positive,0.285714,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzcWU2ODhRRRAB,jubilee_hills,2020-03-08T09:13:33.108000+00:00,ambience,place,Positive,0.285714,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUQwb19LZmJnEAE,jubilee_hills,2019-11-18T08:37:28.697000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzeVpHYl9nRRAB,jubilee_hills,2020-03-08T03:42:56.227000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzc2JPQ2JREAE,jubilee_hills,2020-03-07T16:17:40.971000+00:00,food_quality,tasty,Positive,0.1,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzc2JidTV3RRAB,jubilee_hills,2020-03-07T14:49:57.658000+00:00,price_value,"expensive,worth",Positive,0.066667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzc1lhWm9BRRAB,jubilee_hills,2020-03-07T14:39:43.745000+00:00,ambience,place,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzNGJENDFnRRAB,jubilee_hills,2020-03-06T17:49:49.897000+00:00,ambience,place,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzNGVDSDhRRRAB,jubilee_hills,2020-03-06T17:44:55.330000+00:00,food_quality,taste,Positive,0.2,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzb2VmX3p3RRAB,jubilee_hills,2020-03-06T17:08:09.690000+00:00,food_quality,taste,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVN3BlYlZ3EAE,jubilee_hills,2019-08-24T08:56:06.803000+00:00,food_quality,"taste,tasty",Neutral,0.049383,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVN3BlYlZ3EAE,jubilee_hills,2019-08-24T08:56:06.803000+00:00,waiting_time,time,Neutral,0.049383,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVN3BlYlZ3EAE,jubilee_hills,2019-08-24T08:56:06.803000+00:00,price_value,price,Neutral,0.049383,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVN3BlYlZ3EAE,jubilee_hills,2019-08-24T08:56:06.803000+00:00,quantity,quantity,Neutral,0.049383,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURVN3BlYlZ3EAE,jubilee_hills,2019-08-24T08:56:06.803000+00:00,ambience,place,Neutral,0.049383,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzd2NfdzRBRRAB,jubilee_hills,2020-03-06T12:21:10.197000+00:00,food_quality,taste,Positive,0.117647,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzd2NfdzRBRRAB,jubilee_hills,2020-03-06T12:21:10.197000+00:00,quantity,quantity,Positive,0.117647,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzd2NPWGNREAE,jubilee_hills,2020-03-06T11:17:41.161000+00:00,ambience,place,Positive,0.2,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzd2JUTGV3EAE,jubilee_hills,2020-03-06T07:18:26.524000+00:00,food_quality,delicious,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzX3FIV0lREAE,jubilee_hills,2020-03-05T20:22:59.789000+00:00,food_quality,food,Neutral,0.038462,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzX3FIV0lREAE,jubilee_hills,2020-03-05T20:22:59.789000+00:00,waiting_time,"time,wait",Neutral,0.038462,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzdm8yMWF3EAE,jubilee_hills,2020-03-05T16:12:13.369000+00:00,ambience,place,Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdnBILS1nRRAB,jubilee_hills,2020-03-05T15:28:30.535000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzenN2N1Z3EAE,jubilee_hills,2020-03-04T11:37:50.370000+00:00,food_quality,"delicious,food",Positive,0.166667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzOXFuREFREAE,jubilee_hills,2020-03-03T20:26:35.662000+00:00,food_quality,food,Negative,-0.333333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdHI2TjVBRRAB,jubilee_hills,2020-03-03T15:25:47.317000+00:00,service,rude,Negative,-0.111111,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdHI2TjVBRRAB,jubilee_hills,2020-03-03T15:25:47.317000+00:00,ambience,place,Negative,-0.111111,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzMXJUR0pnEAE,jubilee_hills,2020-03-03T09:11:21.754000+00:00,food_quality,taste,Neutral,0.033333,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNNNi1Xakh3EAE,jubilee_hills,2019-12-06T16:31:27.578000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbHB1cjF3RRAB,jubilee_hills,2020-03-03T07:12:32+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHB1cFdREAE,jubilee_hills,2020-03-03T07:11:45.547000+00:00,ambience,place,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHRtWkp3EAE,jubilee_hills,2020-03-03T05:38:46.198000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHY3Q1BBEAE,jubilee_hills,2020-03-03T04:59:39.713000+00:00,food_quality,"food,tasty",Positive,0.130435,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHY3Q1BBEAE,jubilee_hills,2020-03-03T04:59:39.713000+00:00,service,service,Positive,0.130435,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHY3Q1BBEAE,jubilee_hills,2020-03-03T04:59:39.713000+00:00,waiting_time,"wait,waiting",Positive,0.130435,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHY3Q1BBEAE,jubilee_hills,2020-03-03T04:59:39.713000+00:00,price_value,worth,Positive,0.130435,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbHVUbkVnEAE,jubilee_hills,2020-03-03T02:56:25.530000+00:00,ambience,place,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNzMDhESkR3EAE,jubilee_hills,2020-02-13T10:47:04.540000+00:00,ambience,ambience,Positive,0.125,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNXVEUU1BEAE,jubilee_hills,2020-03-02T21:21:09.842000+00:00,ambience,place,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzcHQtNTl3RRAB,jubilee_hills,2020-03-02T21:14:24.994000+00:00,food_quality,tasty,Positive,0.2,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzcHQtNTl3RRAB,jubilee_hills,2020-03-02T21:14:24.994000+00:00,price_value,worth,Positive,0.2,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaHFXcjJRRRAB,jubilee_hills,2020-03-02T09:18:59.591000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaHFXcjJRRRAB,jubilee_hills,2020-03-02T09:18:59.591000+00:00,service,"service,waiter",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaHFXcjJRRRAB,jubilee_hills,2020-03-02T09:18:59.591000+00:00,waiting_time,waiting,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaHFXcjJRRRAB,jubilee_hills,2020-03-02T09:18:59.591000+00:00,ambience,"place,seating",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaG9Ea3l3RRAB,jubilee_hills,2020-03-02T04:16:22.342000+00:00,food_quality,tasty,Positive,0.133333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaG9Ea3l3RRAB,jubilee_hills,2020-03-02T04:16:22.342000+00:00,service,service,Positive,0.133333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaG9Ea3l3RRAB,jubilee_hills,2020-03-02T04:16:22.342000+00:00,waiting_time,"time,waiting",Positive,0.133333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaG9Ea3l3RRAB,jubilee_hills,2020-03-02T04:16:22.342000+00:00,price_value,cost,Positive,0.133333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzaG9Ea3l3RRAB,jubilee_hills,2020-03-02T04:16:22.342000+00:00,quantity,quantity,Positive,0.133333,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdXAzTTNRRRAB,jubilee_hills,2020-03-01T20:13:30.764000+00:00,food_quality,taste,Positive,0.066667,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdXAzTTNRRRAB,jubilee_hills,2020-03-01T20:13:30.764000+00:00,waiting_time,"time,waiting",Positive,0.066667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzMnNYQlBBEAE,jubilee_hills,2020-03-01T15:32:09.377000+00:00,food_quality,taste,Positive,0.111111,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzMnNYQlBBEAE,jubilee_hills,2020-03-01T15:32:09.377000+00:00,price_value,cost,Positive,0.111111,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbW9ubld3EAE,jubilee_hills,2020-03-01T10:41:49.609000+00:00,food_quality,tasty,Positive,0.068966,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbW9ubld3EAE,jubilee_hills,2020-03-01T10:41:49.609000+00:00,service,service,Positive,0.068966,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbW9ubld3EAE,jubilee_hills,2020-03-01T10:41:49.609000+00:00,waiting_time,"wait,waiting",Positive,0.068966,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbW9ubld3EAE,jubilee_hills,2020-03-01T10:41:49.609000+00:00,price_value,worth,Positive,0.068966,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbW9ubld3EAE,jubilee_hills,2020-03-01T10:41:49.609000+00:00,ambience,"ambience,place",Positive,0.068966,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbXM3Tkx3EAE,jubilee_hills,2020-03-01T10:04:18.253000+00:00,food_quality,food,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbXM3Tkx3EAE,jubilee_hills,2020-03-01T10:04:18.253000+00:00,service,service,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbXM3Tkx3EAE,jubilee_hills,2020-03-01T10:04:18.253000+00:00,hygiene,clean,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbXM3Tkx3EAE,jubilee_hills,2020-03-01T10:04:18.253000+00:00,ambience,place,Positive,0.142857,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbXN5VzhBRRAB,jubilee_hills,2020-03-01T08:28:07.295000+00:00,food_quality,food,Positive,0.076923,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbXN5VzhBRRAB,jubilee_hills,2020-03-01T08:28:07.295000+00:00,ambience,place,Positive,0.076923,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNnQydWZREAE,jubilee_hills,2020-03-01T05:13:47.969000+00:00,waiting_time,wait,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzcXRpS293RRAB,jubilee_hills,2020-02-29T19:41:38.643000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzc29DU3R3RRAB,jubilee_hills,2020-02-28T20:40:42.519000+00:00,service,staff,Neutral,0.03125,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzc29DU3R3RRAB,jubilee_hills,2020-02-28T20:40:42.519000+00:00,waiting_time,time,Neutral,0.03125,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNzNXVqa3ZnRRAB,jubilee_hills,2020-01-31T11:06:48.209000+00:00,food_quality,food,Positive,0.071429,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNzNXVqa3ZnRRAB,jubilee_hills,2020-01-31T11:06:48.209000+00:00,service,service,Positive,0.071429,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSUNzNXVqa3ZnRRAB,jubilee_hills,2020-01-31T11:06:48.209000+00:00,quantity,quantity,Positive,0.071429,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNHBDcUNBEAE,jubilee_hills,2020-02-28T02:47:05.987000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzd3ZIb3J3RRAB,jubilee_hills,2020-02-27T17:33:58.685000+00:00,food_quality,"delicious,food",Positive,0.2,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzZ3N6YUN3EAE,jubilee_hills,2020-02-27T10:51:29.705000+00:00,food_quality,food,Neutral,0.035714,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzZ3N6YUN3EAE,jubilee_hills,2020-02-27T10:51:29.705000+00:00,ambience,place,Neutral,0.035714,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzZ3JDaHlnRRAB,jubilee_hills,2020-02-27T09:55:07.653000+00:00,ambience,place,Positive,0.083333,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzX0xyWVNREAE,jubilee_hills,2020-02-27T04:28:38.706000+00:00,food_quality,food,Positive,0.25,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzM1BDM0FnEAE,jubilee_hills,2020-02-26T16:40:41.829000+00:00,food_quality,"flavor,taste",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzN0ttaHJBRRAB,jubilee_hills,2020-02-26T06:56:24.290000+00:00,food_quality,taste,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzN0ttaHJBRRAB,jubilee_hills,2020-02-26T06:56:24.290000+00:00,hygiene,clean,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNkplYVdREAE,jubilee_hills,2020-02-22T16:45:41.014000+00:00,food_quality,food,Neutral,0.030303,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNkplYVdREAE,jubilee_hills,2020-02-22T16:45:41.014000+00:00,waiting_time,wait,Neutral,0.030303,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzck56cURBEAE,jubilee_hills,2020-02-25T21:15:54.109000+00:00,food_quality,"food,taste",Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzeklQdHVnRRAB,jubilee_hills,2020-02-25T18:53:40.554000+00:00,quantity,quantity,Neutral,-0.041667,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzelA2SEVnEAE,jubilee_hills,2020-02-25T17:50:52.517000+00:00,food_quality,"flavor,food,taste",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzelA2SEVnEAE,jubilee_hills,2020-02-25T17:50:52.517000+00:00,price_value,worth,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzOUwtVHd3RRAB,jubilee_hills,2020-02-25T11:23:11.906000+00:00,food_quality,delicious,Positive,0.090909,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzOU1ySnhRRRAB,jubilee_hills,2020-02-25T08:30:00.917000+00:00,ambience,place,Positive,0.125,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzOU1TUVVREAE,jubilee_hills,2020-02-25T07:15:11.562000+00:00,food_quality,food,Positive,0.5,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdE9Qbjd3RRAB,jubilee_hills,2020-02-25T04:21:26.481000+00:00,food_quality,delicious,Positive,0.222222,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdE9Qbjd3RRAB,jubilee_hills,2020-02-25T04:21:26.481000+00:00,ambience,place,Positive,0.222222,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzMVB6R213RRAB,jubilee_hills,2020-02-24T18:19:38.282000+00:00,food_quality,tasty,Positive,0.05,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzMVB6R213RRAB,jubilee_hills,2020-02-24T18:19:38.282000+00:00,quantity,small,Positive,0.05,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbEkzLWZ3EAE,jubilee_hills,2020-02-24T15:50:04.893000+00:00,food_quality,taste,Neutral,0.028169,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbEkzLWZ3EAE,jubilee_hills,2020-02-24T15:50:04.893000+00:00,waiting_time,"time,wait",Neutral,0.028169,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbEkzLWZ3EAE,jubilee_hills,2020-02-24T15:50:04.893000+00:00,price_value,worth,Neutral,0.028169,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzbEkzLWZ3EAE,jubilee_hills,2020-02-24T15:50:04.893000+00:00,ambience,"parking,place",Neutral,0.028169,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbE1uYWpRRRAB,jubilee_hills,2020-02-24T15:15:52.124000+00:00,food_quality,"delicious,taste",Positive,0.117647,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzNUtIVEtnEAE,jubilee_hills,2020-02-24T09:58:39.642000+00:00,food_quality,taste,Neutral,0.045455,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzNUw3RzFnRRAB,jubilee_hills,2020-02-24T09:45:27.806000+00:00,food_quality,food,Neutral,0.012146,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzNUw3RzFnRRAB,jubilee_hills,2020-02-24T09:45:27.806000+00:00,service,"service,staff",Neutral,0.012146,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzNUw3RzFnRRAB,jubilee_hills,2020-02-24T09:45:27.806000+00:00,ambience,"place,seating",Neutral,0.012146,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNzMjZXa0tREAE,jubilee_hills,2020-02-15T14:28:21.447000+00:00,waiting_time,"time,wait",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSUNzMjZXa0tREAE,jubilee_hills,2020-02-15T14:28:21.447000+00:00,ambience,"place,seating",Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzcElYNWNREAE,jubilee_hills,2020-02-24T03:50:14.673000+00:00,food_quality,"delicious,flavour,taste",Positive,0.05814,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzcElYNWNREAE,jubilee_hills,2020-02-24T03:50:14.673000+00:00,service,service,Positive,0.05814,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzcElYNWNREAE,jubilee_hills,2020-02-24T03:50:14.673000+00:00,price_value,worth,Positive,0.05814,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzcElYNWNREAE,jubilee_hills,2020-02-24T03:50:14.673000+00:00,ambience,ambience,Positive,0.05814,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzcExHcGZREAE,jubilee_hills,2020-02-24T03:19:34.814000+00:00,price_value,price,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzcExHcGZREAE,jubilee_hills,2020-02-24T03:19:34.814000+00:00,quantity,quantity,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzeE1pbXBRRRAB,jubilee_hills,2020-02-23T19:06:15.365000+00:00,waiting_time,waiting,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzLUtLZUZBEAE,jubilee_hills,2020-02-23T11:38:00.805000+00:00,food_quality,taste,Positive,0.05,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzLUtLZUZBEAE,jubilee_hills,2020-02-23T11:38:00.805000+00:00,waiting_time,wait,Positive,0.05,keyword_baseline_v1,derived_unvalidated
ChZDSUhNMG9nS0VJQ0FnSURzLUx6U09nEAE,jubilee_hills,2020-02-23T11:27:36.526000+00:00,food_quality,food,Positive,0.125,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdVBtOWdnRRAB,jubilee_hills,2020-02-23T07:59:23.156000+00:00,food_quality,food,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzdVBtOWdnRRAB,jubilee_hills,2020-02-23T07:59:23.156000+00:00,service,service,Neutral,0.0,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbU9fZGdBRRAB,jubilee_hills,2020-02-22T21:31:52.279000+00:00,food_quality,taste,Neutral,0.039216,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbU9fZGdBRRAB,jubilee_hills,2020-02-22T21:31:52.279000+00:00,price_value,"price,worth",Neutral,0.039216,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbU9fZGdBRRAB,jubilee_hills,2020-02-22T21:31:52.279000+00:00,quantity,quantity,Neutral,0.039216,keyword_baseline_v1,derived_unvalidated
ChdDSUhNMG9nS0VJQ0FnSURzbU9fZGdBRRAB,jubilee_hills,2020-02-22T21:31:52.279000+00:00,ambience,ambience,Neutral,0.039216,keyword_baseline_v1,derived_unvalidated
